x,y,LOCAL_YEAR,COOLING_DEGREE_DAYS,TOTAL_RAIN,MIN_REL_HUMIDITY_FLAG,TOTAL_SNOW,HEATING_DEGREE_DAYS,MAX_TEMPERATURE_FLAG,CLIMATE_IDENTIFIER,LOCAL_MONTH,MIN_TEMPERATURE,SPEED_MAX_GUST_FLAG,ID,SNOW_ON_GROUND_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,MEAN_TEMPERATURE_FLAG,SPEED_MAX_GUST,LOCAL_DATE,MIN_TEMPERATURE_FLAG,LOCAL_DAY,DIRECTION_MAX_GUST,MIN_REL_HUMIDITY,DIRECTION_MAX_GUST_FLAG,MEAN_TEMPERATURE,STATION_NAME,SNOW_ON_GROUND,HEATING_DEGREE_DAYS_FLAG,MAX_REL_HUMIDITY_FLAG,COOLING_DEGREE_DAYS_FLAG,TOTAL_SNOW_FLAG,TOTAL_RAIN_FLAG,MAX_TEMPERATURE,PROVINCE_CODE,MAX_REL_HUMIDITY
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.0,4.3,,6158731,9,8.2,,6158731.2017.9.10,,0.0,,,0.0,2017-09-10,,10,0.0,,,13.7,TORONTO INTL A,,,,,,,19.1,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.0,2.5,,6158731,9,8.4,,6158731.2017.9.11,,0.0,,,0.0,2017-09-11,,11,0.0,,,15.5,TORONTO INTL A,,,,,,,22.6,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.0,0.9,,6158731,9,9.8,,6158731.2017.9.12,,0.0,,,0.0,2017-09-12,,12,0.0,,,17.1,TORONTO INTL A,,,,,,,24.4,ON,
-79.63055555555556,43.67666666666667,2017,0.2,0.0,,0.0,0.0,,6158731,9,11.4,,6158731.2017.9.13,,0.0,,,0.0,2017-09-13,,13,0.0,,,18.2,TORONTO INTL A,,,,,,,24.9,ON,
-79.63055555555556,43.67666666666667,2017,3.5,0.0,,0.0,0.0,,6158731,9,15.4,,6158731.2017.9.14,,0.0,,,32.0,2017-09-14,,14,32.0,,,21.5,TORONTO INTL A,,,,,,,27.6,ON,
-79.63055555555556,43.67666666666667,2017,3.7,0.0,,0.0,0.0,,6158731,9,17.1,,6158731.2017.9.15,,0.0,,,0.0,2017-09-15,,15,0.0,,,21.7,TORONTO INTL A,,,,,,,26.2,ON,
-79.63055555555556,43.67666666666667,2017,3.2,0.0,,0.0,0.0,,6158731,9,15.0,,6158731.2017.9.16,,0.0,,,0.0,2017-09-16,,16,0.0,,,21.2,TORONTO INTL A,,,,,,,27.3,ON,
-79.63055555555556,43.67666666666667,2017,3.1,0.0,,0.0,0.0,,6158731,9,15.2,,6158731.2017.9.17,,0.0,,,0.0,2017-09-17,,17,0.0,,,21.1,TORONTO INTL A,,,,,,,26.9,ON,
-79.63055555555556,43.67666666666667,2017,3.8,0.0,,0.0,0.0,,6158731,9,15.8,,6158731.2017.9.18,,0.0,,,0.0,2017-09-18,,18,0.0,,,21.8,TORONTO INTL A,,,,,,,27.7,ON,
-79.63055555555556,43.67666666666667,2017,5.0,0.0,,0.0,0.0,,6158731,9,18.6,,6158731.2017.9.19,,0.0,,,35.0,2017-09-19,,19,20.0,,,23.0,TORONTO INTL A,,,,,,,27.3,ON,
-79.63055555555556,43.67666666666667,2017,3.9,0.0,,0.0,0.0,,6158731,9,17.9,,6158731.2017.9.20,,0.0,,,0.0,2017-09-20,,20,0.0,,,21.9,TORONTO INTL A,,,,,,,25.8,ON,
-79.63055555555556,43.67666666666667,2017,3.6,0.0,,0.0,0.0,,6158731,9,15.8,,6158731.2017.9.21,,0.0,,,0.0,2017-09-21,,21,0.0,,,21.6,TORONTO INTL A,,,,,,,27.4,ON,
-79.63055555555556,43.67666666666667,2017,3.9,0.0,,0.0,0.0,,6158731,9,16.7,,6158731.2017.9.22,,0.0,,,0.0,2017-09-22,,22,0.0,,,21.9,TORONTO INTL A,,,,,,,27.1,ON,
-79.63055555555556,43.67666666666667,2017,7.4,0.0,,0.0,0.0,,6158731,9,17.7,,6158731.2017.9.23,,0.0,,,0.0,2017-09-23,,23,0.0,,,25.4,TORONTO INTL A,,,,,,,33.1,ON,
-79.63055555555556,43.67666666666667,2017,8.5,0.0,,0.0,0.0,,6158731,9,19.4,,6158731.2017.9.24,,0.0,,,0.0,2017-09-24,,24,0.0,,,26.5,TORONTO INTL A,,,,,,,33.6,ON,
-79.63055555555556,43.67666666666667,2017,7.8,0.0,,0.0,0.0,,6158731,9,20.1,,6158731.2017.9.25,,0.0,,,0.0,2017-09-25,,25,0.0,,,25.8,TORONTO INTL A,,,,,,,31.5,ON,
-79.63055555555556,43.67666666666667,2017,7.6,0.0,,0.0,0.0,,6158731,9,20.0,,6158731.2017.9.26,,0.0,,,32.0,2017-09-26,,26,15.0,,,25.6,TORONTO INTL A,,,,,,,31.1,ON,
-79.63055555555556,43.67666666666667,2017,4.0,0.0,,0.0,0.0,,6158731,9,13.8,,6158731.2017.9.27,,0.0,T,,50.0,2017-09-27,,27,28.0,,,22.0,TORONTO INTL A,,,,,,T,30.2,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.0,4.4,,6158731,9,8.2,,6158731.2017.9.28,,0.0,,,43.0,2017-09-28,,28,32.0,,,13.6,TORONTO INTL A,,,,,,,18.9,ON,
-79.63055555555556,43.67666666666667,2017,0.0,3.6,,0.0,4.7,,6158731,9,8.3,,6158731.2017.9.29,,3.6,,,69.0,2017-09-29,,29,28.0,,,13.3,TORONTO INTL A,,,,,,,18.2,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.0,7.5,,6158731,9,6.0,,6158731.2017.9.30,,0.0,,,41.0,2017-09-30,,30,35.0,,,10.5,TORONTO INTL A,,,,,,,15.0,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.0,7.1,,6158731,10,4.1,,6158731.2017.10.1,,0.0,,,0.0,2017-10-01,,1,0.0,,,10.9,TORONTO INTL A,,,,,,,17.6,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.0,4.5,,6158731,10,6.9,,6158731.2017.10.2,,0.0,,,0.0,2017-10-02,,2,0.0,,,13.5,TORONTO INTL A,,,,,,,20.0,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.0,2.0,,6158731,10,7.9,,6158731.2017.10.3,,0.0,,,0.0,2017-10-03,,3,0.0,,,16.0,TORONTO INTL A,,,,,,,24.0,ON,
-79.63055555555556,43.67666666666667,2017,1.0,3.6,,0.0,0.0,,6158731,10,11.4,,6158731.2017.10.4,,3.6,,,57.0,2017-10-04,,4,32.0,,,19.0,TORONTO INTL A,,,,,,,26.5,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.0,2.1,,6158731,10,8.6,,6158731.2017.10.5,,0.0,T,,46.0,2017-10-05,,5,28.0,,,15.9,TORONTO INTL A,,,,,,T,23.2,ON,
-79.63055555555556,43.67666666666667,2017,0.0,1.4,,0.0,0.7,,6158731,10,13.5,,6158731.2017.10.6,,1.4,,,0.0,2017-10-06,,6,0.0,,,17.3,TORONTO INTL A,,,,,,,21.1,ON,
-79.63055555555556,43.67666666666667,2017,4.2,4.8,,0.0,0.0,,6158731,10,16.8,,6158731.2017.10.7,,4.8,,,50.0,2017-10-07,,7,22.0,,,22.2,TORONTO INTL A,,,,,,,27.5,ON,
-79.63055555555556,43.67666666666667,2017,2.9,0.6,,0.0,0.0,,6158731,10,16.8,,6158731.2017.10.8,,0.6,,,61.0,2017-10-08,,8,24.0,,,20.9,TORONTO INTL A,,,,,,,24.9,ON,
-79.63055555555556,43.67666666666667,2017,0.0,11.8,,0.0,0.0,,6158731,10,13.9,,6158731.2017.10.9,,11.8,,,0.0,2017-10-09,,9,0.0,,,18.0,TORONTO INTL A,,,,,,,22.0,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.0,0.9,,6158731,10,11.2,,6158731.2017.10.10,,0.0,,,39.0,2017-10-10,,10,36.0,,,17.1,TORONTO INTL A,,,,,,,23.0,ON,
-79.63055555555556,43.67666666666667,2017,0.0,2.8,,0.0,7.5,,6158731,10,7.5,,6158731.2017.10.11,,2.8,,,41.0,2017-10-11,,11,6.0,,,10.5,TORONTO INTL A,,,,,,,13.5,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.0,6.5,,6158731,10,8.0,,6158731.2017.10.12,,0.0,T,,46.0,2017-10-12,,12,7.0,,,11.5,TORONTO INTL A,,,,,,T,15.0,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.4,,0.0,2.5,,6158731,10,12.2,,6158731.2017.10.13,,0.4,,,0.0,2017-10-13,,13,0.0,,,15.5,TORONTO INTL A,,,,,,,18.8,ON,
-79.63055555555556,43.67666666666667,2017,0.0,8.8,,0.0,2.5,,6158731,10,12.1,,6158731.2017.10.14,,8.8,,,0.0,2017-10-14,,14,0.0,,,15.5,TORONTO INTL A,,,,,,,18.8,ON,
-79.63055555555556,43.67666666666667,2017,0.0,7.8,,0.0,2.0,,6158731,10,7.5,,6158731.2017.10.15,,7.8,,,102.0,2017-10-15,,15,27.0,,,16.0,TORONTO INTL A,,,,,,,24.4,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.0,11.4,,6158731,10,2.8,,6158731.2017.10.16,,0.0,T,,35.0,2017-10-16,,16,1.0,,,6.6,TORONTO INTL A,,,,,,T,10.4,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.0,6.9,,6158731,10,2.5,,6158731.2017.10.17,,0.0,,,54.0,2017-10-17,,17,22.0,,,11.1,TORONTO INTL A,,,,,,,19.6,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.0,2.0,,6158731,10,10.2,,6158731.2017.10.18,,0.0,,,43.0,2017-10-18,,18,23.0,,,16.0,TORONTO INTL A,,,,,,,21.8,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.0,3.9,,6158731,10,7.3,,6158731.2017.10.19,,0.0,,,52.0,2017-10-19,,19,26.0,,,14.1,TORONTO INTL A,,,,,,,20.9,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.0,3.3,,6158731,10,7.4,,6158731.2017.10.20,,0.0,,,32.0,2017-10-20,,20,19.0,,,14.7,TORONTO INTL A,,,,,,,22.0,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.0,2.6,,6158731,10,9.7,,6158731.2017.10.21,,0.0,,,0.0,2017-10-21,,21,0.0,,,15.4,TORONTO INTL A,,,,,,,21.1,ON,
-79.63055555555556,43.67666666666667,2017,0.0,,,,2.4,E,6158731,10,8.5,M,6158731.2017.10.22,,0.0,E,E,,2017-10-22,E,22,,,M,15.6,TORONTO INTL A,,E,,E,M,M,22.6,ON,
-79.63055555555556,43.67666666666667,2017,0.0,9.2,,0.0,1.1,,6158731,10,14.3,,6158731.2017.10.23,,9.2,,,46.0,2017-10-23,,23,17.0,,,16.9,TORONTO INTL A,,,,,,,19.5,ON,
-79.63055555555556,43.67666666666667,2017,0.0,1.0,,0.0,5.3,,6158731,10,8.5,,6158731.2017.10.24,,1.0,,,59.0,2017-10-24,,24,20.0,,,12.7,TORONTO INTL A,,,,,,,16.8,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.0,10.7,,6158731,10,2.4,,6158731.2017.10.25,,0.0,,,39.0,2017-10-25,,25,23.0,,,7.3,TORONTO INTL A,,,,,,,12.2,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.0,11.1,,6158731,10,1.7,,6158731.2017.10.26,,0.0,,,35.0,2017-10-26,,26,26.0,,,6.9,TORONTO INTL A,,,,,,,12.1,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.0,9.2,,6158731,10,2.7,,6158731.2017.10.27,,0.0,T,,39.0,2017-10-27,,27,14.0,,,8.8,TORONTO INTL A,,,,,,T,14.9,ON,
-79.63055555555556,43.67666666666667,2017,0.0,5.4,,0.0,10.6,,6158731,10,2.8,,6158731.2017.10.28,,5.4,,,35.0,2017-10-28,,28,26.0,,,7.4,TORONTO INTL A,,,,,,,12.0,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.0,11.7,,6158731,10,3.9,,6158731.2017.10.29,,0.0,,,50.0,2017-10-29,,29,32.0,,,6.3,TORONTO INTL A,,,,,,,8.7,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.0,11.1,,6158731,10,4.6,,6158731.2017.10.30,,0.0,T,,63.0,2017-10-30,,30,30.0,,,6.9,TORONTO INTL A,,,,,,T,9.2,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.2,,0.0,12.4,,6158731,10,3.1,,6158731.2017.10.31,,0.2,,,69.0,2017-10-31,,31,24.0,,,5.6,TORONTO INTL A,,,,,,,8.1,ON,
-79.63055555555556,43.67666666666667,2017,0.0,1.6,,0.0,12.5,,6158731,11,3.8,,6158731.2017.11.1,,1.6,,,0.0,2017-11-01,,1,0.0,,,5.5,TORONTO INTL A,,,,,,,7.2,ON,
-79.63055555555556,43.67666666666667,2017,0.0,11.0,,0.0,7.1,,6158731,11,5.8,,6158731.2017.11.2,,11.0,,,39.0,2017-11-02,,2,30.0,,,10.9,TORONTO INTL A,,,,,,,15.9,ON,
-79.63055555555556,43.67666666666667,2017,0.0,2.0,,0.0,11.2,,6158731,11,1.9,,6158731.2017.11.3,,2.0,,,52.0,2017-11-03,,3,31.0,,,6.8,TORONTO INTL A,,,,,,,11.7,ON,
-79.63055555555556,43.67666666666667,2017,0.0,1.6,,0.0,14.1,,6158731,11,0.7,,6158731.2017.11.4,,1.6,,,48.0,2017-11-04,,4,7.0,,,3.9,TORONTO INTL A,,,,,,,7.0,ON,
-79.63055555555556,43.67666666666667,2017,0.0,14.8,,0.0,7.1,,6158731,11,6.2,,6158731.2017.11.5,,14.8,,,57.0,2017-11-05,,5,28.0,,,10.9,TORONTO INTL A,,,,,,,15.6,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.0,10.3,,6158731,11,3.7,,6158731.2017.11.6,,0.0,,,46.0,2017-11-06,,6,33.0,,,7.7,TORONTO INTL A,,,,,,,11.7,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.0,14.4,,6158731,11,0.0,,6158731.2017.11.7,,0.0,,,32.0,2017-11-07,,7,14.0,,,3.6,TORONTO INTL A,,,,,,,7.2,ON,
-79.63055555555556,43.67666666666667,2017,,0.0,,0.0,,M,6158731,11,-1.2,,6158731.2017.11.8,,0.0,,M,37.0,2017-11-08,E,8,22.0,,,,TORONTO INTL A,,M,,M,,,,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.6,,0.0,15.9,,6158731,11,-4.7,,6158731.2017.11.9,,0.6,,,74.0,2017-11-09,,9,30.0,,,2.1,TORONTO INTL A,,,,,T,,8.9,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.0,24.8,,6158731,11,-10.1,,6158731.2017.11.10,,0.0,T,,59.0,2017-11-10,,10,32.0,,,-6.8,TORONTO INTL A,,,,,T,,-3.4,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.0,21.5,,6158731,11,-8.2,,6158731.2017.11.11,,0.0,,,33.0,2017-11-11,,11,11.0,,,-3.5,TORONTO INTL A,,,,,,,1.2,ON,
-79.63055555555556,43.67666666666667,2017,0.0,1.0,,0.0,15.3,,6158731,11,0.6,,6158731.2017.11.12,,1.0,,,0.0,2017-11-12,,12,0.0,,,2.7,TORONTO INTL A,,,,,,,4.8,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.6,,0.0,14.6,,6158731,11,1.4,,6158731.2017.11.13,,0.6,,,0.0,2017-11-13,,13,0.0,,,3.4,TORONTO INTL A,,,,,T,,5.4,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.0,13.2,,6158731,11,2.4,,6158731.2017.11.14,,0.0,,,0.0,2017-11-14,,14,0.0,,,4.8,TORONTO INTL A,,,,,,,7.2,ON,
-79.63055555555556,43.67666666666667,2017,0.0,2.4,,0.0,12.9,,6158731,11,2.4,,6158731.2017.11.15,,2.4,,,39.0,2017-11-15,,15,22.0,,,5.1,TORONTO INTL A,,,,,,,7.8,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.6,,0.0,14.2,,6158731,11,-0.4,,6158731.2017.11.16,,0.6,,,61.0,2017-11-16,,16,29.0,,,3.8,TORONTO INTL A,,,,,T,,8.0,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.0,17.6,,6158731,11,-2.4,,6158731.2017.11.17,,0.0,,,43.0,2017-11-17,,17,34.0,,,0.4,TORONTO INTL A,,,,,,,3.1,ON,
-79.63055555555556,43.67666666666667,2017,0.0,19.0,,0.0,13.1,,6158731,11,1.8,,6158731.2017.11.18,,19.0,,,57.0,2017-11-18,,18,33.0,,,4.9,TORONTO INTL A,,,,,,,7.9,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.8,,1.2,17.1,,6158731,11,-2.8,,6158731.2017.11.19,T,2.0,,,61.0,2017-11-19,,19,34.0,,,0.9,TORONTO INTL A,0.0,,,,,,4.6,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.0,15.2,,6158731,11,-1.1,,6158731.2017.11.20,,0.0,,,43.0,2017-11-20,,20,25.0,,,2.8,TORONTO INTL A,,,,,,,6.7,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.0,10.8,,6158731,11,2.7,,6158731.2017.11.21,,0.0,T,,63.0,2017-11-21,,21,24.0,,,7.2,TORONTO INTL A,,,,,,T,11.7,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.0,18.3,,6158731,11,-3.2,,6158731.2017.11.22,,0.0,T,,46.0,2017-11-22,,22,30.0,,,-0.3,TORONTO INTL A,,,,,T,,2.7,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.0,16.9,,6158731,11,-1.4,,6158731.2017.11.23,,0.0,,,43.0,2017-11-23,,23,26.0,,,1.1,TORONTO INTL A,,,,,,,3.5,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.0,12.2,,6158731,11,0.0,,6158731.2017.11.24,,0.0,,,54.0,2017-11-24,,24,21.0,,,5.8,TORONTO INTL A,,,,,,,11.6,ON,
-79.63055555555556,43.67666666666667,2017,0.0,1.0,,0.0,12.5,,6158731,11,0.6,,6158731.2017.11.25,,1.0,,,56.0,2017-11-25,,25,30.0,,,5.5,TORONTO INTL A,,,,,,,10.3,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.0,16.3,,6158731,11,0.0,,6158731.2017.11.26,,0.0,,,52.0,2017-11-26,,26,25.0,,,1.7,TORONTO INTL A,,,,,,,3.3,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.0,16.4,,6158731,11,-0.9,,6158731.2017.11.27,,0.0,,,50.0,2017-11-27,,27,32.0,,,1.6,TORONTO INTL A,,,,,,,4.0,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.0,9.1,,6158731,11,0.7,,6158731.2017.11.28,,0.0,,,63.0,2017-11-28,,28,22.0,,,8.9,TORONTO INTL A,,,,,,,17.1,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.0,13.3,,6158731,11,-0.6,,6158731.2017.11.29,,0.0,,,57.0,2017-11-29,,29,31.0,,,4.7,TORONTO INTL A,,,,,,,10.0,ON,
-79.63055555555556,43.67666666666667,2017,0.0,1.6,,0.0,16.3,,6158731,11,-3.5,,6158731.2017.11.30,,1.6,,,48.0,2017-11-30,,30,26.0,,,1.7,TORONTO INTL A,,,,,,,6.8,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.0,13.3,,6158731,12,1.1,,6158731.2017.12.1,,0.0,,,0.0,2017-12-01,,1,0.0,,,4.7,TORONTO INTL A,,,,,,,8.3,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.0,15.0,,6158731,12,-1.3,,6158731.2017.12.2,,0.0,,,0.0,2017-12-02,,2,0.0,,,3.0,TORONTO INTL A,,,,,,,7.3,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.0,14.8,,6158731,12,-1.6,,6158731.2017.12.3,,0.0,,,0.0,2017-12-03,,3,0.0,,,3.2,TORONTO INTL A,,,,,,,8.0,ON,
-79.63055555555556,43.67666666666667,2017,0.0,3.8,,0.0,14.7,,6158731,12,-2.4,,6158731.2017.12.4,,3.8,,,37.0,2017-12-04,,4,16.0,,,3.3,TORONTO INTL A,,,,,,,9.0,ON,
-79.63055555555556,43.67666666666667,2017,0.0,3.8,,0.0,12.6,,6158731,12,-0.8,,6158731.2017.12.5,,3.8,,,67.0,2017-12-05,,5,27.0,,,5.4,TORONTO INTL A,,,,,T,,11.6,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.0,17.5,,6158731,12,-2.4,,6158731.2017.12.6,,0.0,T,,67.0,2017-12-06,,6,24.0,,,0.5,TORONTO INTL A,,,,,T,,3.3,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.0,19.6,,6158731,12,-3.9,,6158731.2017.12.7,,0.0,T,,56.0,2017-12-07,,7,25.0,,,-1.6,TORONTO INTL A,,,,,T,,0.8,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.0,19.2,,6158731,12,-3.8,,6158731.2017.12.8,,0.0,,,57.0,2017-12-08,,8,22.0,,,-1.2,TORONTO INTL A,,,,,,,1.4,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.0,19.6,,6158731,12,-4.1,,6158731.2017.12.9,,0.0,T,,0.0,2017-12-09,,9,0.0,,,-1.6,TORONTO INTL A,,,,,T,,1.0,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.4,20.8,,6158731,12,-4.0,,6158731.2017.12.10,T,0.2,,,50.0,2017-12-10,,10,25.0,,,-2.8,TORONTO INTL A,0.0,,,,,,-1.6,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,5.6,23.0,,6158731,12,-7.2,,6158731.2017.12.11,T,3.0,,,0.0,2017-12-11,,11,0.0,,,-5.0,TORONTO INTL A,0.0,,,,,,-2.7,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,5.6,25.2,,6158731,12,-11.7,,6158731.2017.12.12,,4.2,,,57.0,2017-12-12,,12,30.0,,,-7.2,TORONTO INTL A,10.0,,,,,,-2.6,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,1.4,28.1,,6158731,12,-12.9,,6158731.2017.12.13,,1.0,,,43.0,2017-12-13,,13,30.0,,,-10.1,TORONTO INTL A,7.0,,,,,,-7.3,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.0,29.1,,6158731,12,-15.8,,6158731.2017.12.14,,0.0,T,,46.0,2017-12-14,,14,29.0,,,-11.1,TORONTO INTL A,4.0,,,,T,,-6.3,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.2,26.0,,6158731,12,-11.9,,6158731.2017.12.15,,0.2,,,50.0,2017-12-15,,15,25.0,,,-8.0,TORONTO INTL A,3.0,,,,,,-4.0,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.2,25.2,,6158731,12,-10.3,,6158731.2017.12.16,,0.2,,,35.0,2017-12-16,,16,25.0,,,-7.2,TORONTO INTL A,2.0,,,,,,-4.0,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.0,28.0,,6158731,12,-13.5,,6158731.2017.12.17,,0.0,,,0.0,2017-12-17,,17,0.0,,,-10.0,TORONTO INTL A,2.0,,,,,,-6.4,ON,
-79.63055555555556,43.67666666666667,2017,0.0,1.4,,0.4,19.7,,6158731,12,-7.1,,6158731.2017.12.18,,2.4,,,0.0,2017-12-18,,18,0.0,,,-1.7,TORONTO INTL A,2.0,,,,,,3.7,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.0,13.9,,6158731,12,0.8,,6158731.2017.12.19,T,0.0,T,,69.0,2017-12-19,,19,25.0,,,4.1,TORONTO INTL A,0.0,,,,T,,7.4,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.0,18.9,,6158731,12,-4.2,,6158731.2017.12.20,T,0.0,T,,59.0,2017-12-20,,20,29.0,,,-0.9,TORONTO INTL A,0.0,,,,T,,2.5,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,4.0,21.8,,6158731,12,-4.9,,6158731.2017.12.21,,3.0,,,0.0,2017-12-21,,21,0.0,,,-3.8,TORONTO INTL A,4.0,,,,,,-2.6,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,3.0,22.7,,6158731,12,-6.0,,6158731.2017.12.22,,2.6,,,37.0,2017-12-22,,22,10.0,,,-4.7,TORONTO INTL A,6.0,,,,,,-3.4,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,3.6,20.1,,6158731,12,-5.6,,6158731.2017.12.23,,3.4,,,33.0,2017-12-23,,23,28.0,,,-2.1,TORONTO INTL A,6.0,,,,,,1.4,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,8.8,23.9,,6158731,12,-9.7,,6158731.2017.12.24,,8.4,,,33.0,2017-12-24,,24,6.0,,,-5.9,TORONTO INTL A,9.0,,,,,,-2.0,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,1.0,26.2,,6158731,12,-12.1,,6158731.2017.12.25,,0.8,,,76.0,2017-12-25,,25,26.0,,,-8.2,TORONTO INTL A,17.0,,,,,,-4.2,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.0,32.4,,6158731,12,-17.3,,6158731.2017.12.26,,0.0,,,52.0,2017-12-26,,26,25.0,,,-14.4,TORONTO INTL A,16.0,,,,,,-11.5,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.0,33.5,,6158731,12,-19.7,,6158731.2017.12.27,,0.0,,,33.0,2017-12-27,,27,30.0,,,-15.5,TORONTO INTL A,15.0,,,,,,-11.3,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.0,35.5,,6158731,12,-22.5,,6158731.2017.12.28,,0.0,,,0.0,2017-12-28,,28,0.0,,,-17.5,TORONTO INTL A,12.0,,,,,,-12.5,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,4.5,30.3,,6158731,12,-16.1,,6158731.2017.12.29,,3.0,,,0.0,2017-12-29,,29,0.0,,,-12.3,TORONTO INTL A,7.0,,,,,,-8.4,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.4,31.3,,6158731,12,-19.2,,6158731.2017.12.30,,0.4,,,48.0,2017-12-30,,30,35.0,,,-13.3,TORONTO INTL A,12.0,,,,,,-7.3,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.0,36.6,,6158731,12,-22.6,,6158731.2017.12.31,,0.0,,,32.0,2017-12-31,,31,34.0,,,-18.6,TORONTO INTL A,12.0,,,,,,-14.5,ON,
-79.63055555555556,43.67666666666667,2018,0.0,0.0,,0.0,33.0,,6158731,1,-21.3,,6158731.2018.1.1,,0.0,T,,54.0,2018-01-01,,1,28.0,,,-15.0,TORONTO INTL A,11.0,,,,T,,-8.7,ON,
-79.63055555555556,43.67666666666667,2018,0.0,0.0,,1.0,28.5,,6158731,1,-13.1,,6158731.2018.1.2,,1.0,,,59.0,2018-01-02,,2,24.0,,,-10.5,TORONTO INTL A,11.0,,,,,,-7.8,ON,
